0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.150744021382942,-0.8773628450322984,1.1380286178317494,-0.9472975645638584,1.112597810729364,-0.9472975645638584,0.9600129681150511,-0.9727283716662439,0.9155090556858766,-0.9663706698906475,0.7374934059691783,-0.6802740899888111,0.7629242130715638,-0.6421278793352329,0.8328589326031238,-0.12079633373633093,0.8328589326031238,-0.019073105326789096,1.1952479338121167,-0.13351173728752366,1.2270364426900986,-0.07629242130715638,0.0,-0.01271540355119273,0.0,0.01271540355119273,0.6039816686816547,0.540404650925691,0.7057048970911965,0.5658354580280766,0.3242427905554146,1.1571017231585385,0.3242427905554146,1.3478327764264295,0.0
-0.7677858787011463,-1.1652279806170338,-0.713589228439889,-1.24652295600892,-0.7316547785269748,-1.237490180965377,-0.5148681774819452,-1.2284574059218343,-0.541966502612574,-1.2194246308782912,-0.442605977133602,-0.9032775043542899,-0.48776985235131654,-0.8671464041801182,-1.0387691300074333,-0.8761791792236612,-1.0387691300074333,-0.8490808540930325,-1.5626700825329214,-0.8942447293107469,-1.5265389823587499,-0.8581136291365754,0.018065550087085797,-0.009032775043542898,-0.018065550087085797,0.009032775043542898,-0.6774581282657174,0.32517990156754434,-0.6774581282657174,0.30711435148045857,-0.37937655182880176,1.0387691300074333,-0.3703437767852588,1.0297363549638905,0.0
-0.6090831490746622,-1.115222667319804,-0.557611333659902,-1.1924303904419444,-0.5661899695623621,-1.1924303904419444,-0.3860386156107014,-1.1924303904419444,-0.39461725151316146,-1.1752731186370244,-0.274516348878721,-0.9522285851730635,-0.30883089248856116,-0.9608072210755235,-0.4031958874156215,-1.4669467393206654,-0.4117745233180815,-1.4497894675157454,-0.3517240720008613,-1.8015135395166066,-0.34314543609840126,-1.8100921754190666,0.017157271804920063,0.0,-0.017157271804920063,0.0,-0.7291840517091027,0.44608906692792166,-0.7206054158066426,0.4289317951230016,-0.29167362068364105,1.0380149441976638,-0.29167362068364105,1.0208576723927438,0.0
-0.7041362601955693,-1.0833453644919888,-0.6796711566925745,-1.1475662611873503,-0.6934327774130091,-1.1521534680941619,-0.5328805356746057,-1.1322755714979784,-0.5374677425814172,-1.127688364591167,-0.4854793976375532,-0.8708047778097214,-0.47018870794818146,-0.8860954674990932,-0.9426710193497687,-1.0221826057345018,-0.8891536054369675,-0.9961884332625699,-1.2454266751993295,-1.3432870892113087,-1.2194325027273976,-1.3662231237453664,0.009938948298091641,-0.0007645344844685877,-0.009938948298091641,0.0007645344844685877,-0.5435840184571659,0.4686596389792443,-0.5191189149541711,0.4380782596005008,-0.2561190522969769,1.13686277840479,-0.2438865005454795,1.118513950777544,0.0
0.6725292572222688,-1.2329703049074927,0.6227122752058044,-1.2910901172600344,0.5895009538614948,-1.2744844565878797,0.4815641594924887,-1.2246674745714152,0.4151415168038696,-1.1914561532271057,0.47326132915641134,-0.8842514307922422,0.5064726505007209,-0.8593429397840101,1.0959736043622157,-0.8510401094479326,1.1540934167147574,-0.8344344487757779,1.6024462548629366,-0.8427372791118553,1.6190519155350915,-0.8593429397840101,0.0,-0.004151415168038696,0.0,0.004151415168038696,0.7721632212551974,0.327961798275057,0.805374542599507,0.327961798275057,0.47326132915641134,1.1001250195302545,0.46495849882033397,1.1250335105384865,0.0
-0.6204664336470942,-1.202666214998773,-0.5876664459653095,-1.2354662026805576,-0.5876664459653095,-1.2354662026805576,-0.45099983062453985,-1.1589328980897267,-0.46193315985180144,-1.1589328980897267,-0.4673998244654322,-0.8801330027945566,-0.45099983062453985,-0.8965329966354489,-0.7735330428287562,-1.2737328549759732,-0.7133997320788176,-1.2409328672941884,-0.8937996643286336,-1.5689327441120358,-0.8773996704877411,-1.6290660548619742,0.013666661534076965,0.0,-0.013666661534076965,0.0,-0.4455331660109091,0.6231997659539096,-0.4400665013972783,0.6067997721130173,-0.11206662457943112,1.301066178044127,-0.10659995996580034,1.2846661842032348,0.0
-0.9992820120683539,-0.8145805975154354,-0.9708664098294434,-0.9092992716451372,-0.9803382772424135,-0.899827404232167,-0.8098446638089503,-0.9377148738840477,-0.8382602660478609,-0.9282430064710776,-0.6204073155495468,-0.7766931278635547,-0.6393510503754871,-0.7766931278635547,-1.112944421023996,-1.0797928850786005,-1.112944421023996,-1.1176803547304812,-1.3023817692833997,-1.4207801119455268,-1.2929099018704295,-1.4302519793584971,0.02367966853242545,0.0,-0.02367966853242545,0.0,-0.743541591918159,0.43570590099662826,-0.7245978570922187,0.43570590099662826,-0.38361063022529224,1.165039691795332,-0.38361063022529224,1.155567824382362,0.0
1.323413337540986,-0.27120079828236565,1.393250452978505,-0.1850683559094255,1.383938837586836,-0.2898240290657041,1.3397086644764071,-0.015131375011462462,1.346692376020159,-0.25723337519486184,1.0487206834867444,0.22464272132401963,0.9299975872429621,-0.5156307023136824,0.7088467216908184,0.636681702405382,0.7414373755616607,-0.5226144138574342,0.4714005292032536,1.360659799107663,0.8066186833033451,-0.03142670194688357,0.043066221186470084,0.054705740426056595,-0.043066221186470084,-0.054705740426056595,0.7181583370824876,0.6273700870137129,0.7088467216908184,0.5039911830740958,0.466744721507419,1.4351527222410165,0.46907262535533634,1.4258411068493473,0.0
0.1052312986636917,-1.319816848660507,0.050156974129423146,-1.3119490880127544,0.050156974129423146,-1.3099821478508162,0.024586752024227033,-1.1565608152196396,0.018685931538412543,-1.162461635705454,0.14063622157857864,-0.979536200645205,0.18784278546509453,-0.9933047817787721,0.2252146485419196,-1.4732381812916837,0.24881793048517756,-1.4850398222633128,0.15440480271214577,-1.839089051412182,0.19177666578897085,-1.7958163678495425,-0.0009834700809690812,0.005900820485814488,0.0009834700809690812,-0.005900820485814488,0.4986193310513242,0.4996028011322933,0.5241895531565203,0.5153383224277986,0.06392555526299028,1.0247758243697827,0.06589249542492845,1.0483791063130405,0.0
0.9594713254851279,-0.9840731543437209,0.9430701062460659,-1.049678031299969,0.9266688870070039,-1.049678031299969,0.7790579138554458,-1.0278097389812195,0.7899920600148204,-1.0114085197421576,0.6150457214648256,-0.792725596554664,0.6041115753054509,-0.792725596554664,0.9704054716445025,-1.1426182736546537,0.9758725447241899,-1.1644865659734032,1.205489614071058,-1.470642658435894,1.2109566871507453,-1.470642658435894,-0.008200609619531007,0.005467073079687339,0.008200609619531007,-0.005467073079687339,0.6642493791820117,0.42096462713592503,0.6970518176601357,0.43189877329529974,0.3198237751617093,1.0770133966984057,0.34169206748045866,1.098881689017155,0.0
